2016/04/18 00:24,3.754
2016/04/18 00:34,3.754
2016/04/18 00:44,3.755
2016/04/29 20:24,3.877
2016/04/29 20:34,3.748
2016/04/29 20:44,3.751
2016/05/02 11:14,3.807
2016/05/02 11:24,3.810
2016/05/02 11:34,3.808
2016/05/02 11:44,3.802
2016/05/02 11:54,3.798
2016/05/02 12:04,3.797
2016/05/02 12:14,3.794
2016/05/02 12:24,3.801
2016/05/02 12:34,3.795
2016/05/02 12:44,3.792
2016/05/02 12:54,3.803
2016/05/02 13:04,3.790
2016/05/02 13:14,3.793
2016/05/02 13:24,3.799
2016/05/02 13:34,3.805
2016/05/02 13:44,3.798
2016/05/02 13:54,3.807
2016/05/02 14:04,3.806
2016/05/02 14:14,3.802
2016/05/02 14:24,3.804
2016/05/02 14:34,3.793
2016/05/02 14:44,3.794
2016/05/02 14:54,3.789
2016/05/02 15:04,3.790
2016/05/02 15:14,3.788
2016/05/02 15:24,3.800
2016/05/02 15:34,3.792
2016/05/02 15:44,3.795
2016/05/02 15:54,3.795
2016/05/02 16:04,3.791
2016/05/02 16:14,3.797
2016/05/02 16:24,3.790
2016/05/02 16:34,3.796
2016/05/02 16:44,3.788
2016/05/02 16:54,3.791
2016/05/02 17:04,3.790
2016/05/02 17:14,3.797
2016/05/02 17:24,3.793
2016/05/02 17:34,3.791
2016/05/02 17:44,3.789
2016/05/02 17:54,3.788
2016/05/02 18:04,3.796
2016/05/02 18:14,3.786
2016/05/02 18:24,3.802
2016/05/02 18:34,3.798
2016/05/02 18:44,3.788
2016/05/02 18:54,3.799
2016/05/02 19:04,3.797
2016/05/02 19:14,3.785
2016/05/02 19:24,3.799
2016/05/02 19:34,3.794
2016/05/02 19:44,3.795
2016/05/02 19:54,3.794
2016/05/02 20:04,3.789
2016/05/02 20:14,3.796
2016/05/02 20:24,3.794
2016/05/02 20:34,3.788
2016/05/02 20:44,3.782
2016/05/02 20:54,3.784
2016/05/04 13:04,3.732
2016/05/04 14:44,7.116
